20200401,10
20200402,10
20200403,10
20200404,11
20200405,14
20200406,16
20200407,16
20200408,20
20200409,20
20200410,20
20200411,21
20200412,22
20200413,23
20200414,24
20200415,25
20200416,26
20200417,28
20200418,30
20200419,31
20200420,31
20200421,34
20200422,34
20200423,34
20200424,36
20200425,39
20200426,39
20200427,40
20200428,41
20200429,41
20200430,41
20200501,43
20200502,45
20200503,45
20200504,46
20200505,46
20200506,47
20200507,47
20200508,47
20200509,48
20200510,50
20200511,50
20200512,52
20200513,52
20200514,52
20200515,53
20200516,53
20200517,53
20200518,53
20200519,53
20200520,53
20200521,53
20200522,53
20200523,53
20200524,53
20200525,53
20200526,53
20200527,53
20200528,53
20200529,53
20200530,53
20200531,53
20200601,53
20200602,53
20200603,53
20200604,53
20200605,53
20200606,53
20200607,53
20200608,53
20200609,53
20200610,53
20200611,54
20200612,54
20200613,55
20200614,55
20200615,55
20200616,55
20200617,56
20200618,56
20200619,56
20200620,56
20200621,56
20200622,56
20200623,56
20200624,57
20200625,58
20200626,58
20200627,58
20200628,59
20200629,60
20200630,60
20200701,60
20200702,62
20200703,64
20200704,64
20200705,64
20200706,64
20200707,65
20200708,66
20200709,67
20200710,67
20200711,67
20200712,69
20200713,69
20200714,70
20200715,70
20200716,72
20200717,75
20200718,77
20200719,80
20200720,80
20200721,82
20200722,84
20200723,86
20200724,87
20200725,89
20200726,91
20200727,91
20200728,97
20200729,103
20200730,108
20200731,112
20200801,113
20200802,115
20200803,115
20200804,117
20200805,126
20200806,132
20200807,140
20200808,145
20200809,146
20200810,147
20200811,152
20200812,154
20200813,157
20200814,163
20200815,167
20200816,173
20200817,175
20200818,178
20200819,182
20200820,188
20200821,190
20200822,191
20200823,194
20200824,194
20200825,194
20200826,199
20200827,203
