20200401,30
20200402,34
20200403,37
20200404,44
20200405,56
20200406,60
20200407,67
20200408,76
20200409,77
20200410,85
20200411,92
20200412,92
20200413,97
20200414,107
20200415,115
20200416,120
20200417,127
20200418,134
20200419,145
20200420,146
20200421,154
20200422,158
20200423,161
20200424,165
20200425,173
20200426,176
20200427,177
20200428,182
20200429,183
20200430,183
20200501,192
20200502,199
20200503,202
20200504,215
20200505,219
20200506,221
20200507,221
20200508,221
20200509,222
20200510,223
20200511,226
20200512,245
20200513,245
20200514,247
20200515,247
20200516,248
20200517,248
20200518,249
20200519,249
20200520,250
20200521,249
20200522,249
20200523,249
20200524,250
20200525,250
20200526,250
20200527,251
20200528,254
20200529,255
20200530,255
20200531,255
20200601,255
20200602,256
20200603,256
20200604,256
20200605,257
20200606,258
20200607,259
20200608,261
20200609,261
20200610,262
20200611,262
20200612,262
20200613,263
20200614,263
20200615,263
20200616,266
20200617,266
20200618,268
20200619,268
20200620,268
20200621,269
20200622,271
20200623,272
20200624,272
20200625,273
20200626,277
20200627,277
20200628,279
20200629,280
20200630,284
20200701,286
20200702,292
20200703,297
20200704,302
20200705,308
20200706,310
20200707,313
20200708,314
20200709,320
20200710,326
20200711,332
20200712,353
20200713,355
20200714,359
20200715,363
20200716,374
20200717,380
20200718,390
20200719,395
20200720,399
20200721,412
20200722,419
20200723,426
20200724,438
20200725,446
20200726,469
20200727,472
20200728,484
20200729,490
20200730,499
20200731,509
20200801,525
20200802,548
20200803,553
20200804,567
20200805,572
20200806,577
20200807,582
20200808,602
20200809,625
20200810,629
20200811,631
20200812,658
20200813,674
20200814,687
20200815,710
20200816,726
20200817,735
20200818,749
20200819,753
20200820,776
20200821,794
20200822,812
20200823,825
20200824,827
20200825,837
20200826,847
20200827,859
20200828,865
20200829,878
20200830,883
20200831,886
20200901,889
20200902,891
20200903,897
20200904,904
20200905,910
20200906,911
20200907,916
20200908,920
20200909,927
20200910,934
20200911,943
20200912,951
20200913,957
20200914,958
20200915,961
20200916,967
20200917,971
20200918,977
20200919,990
20200920,997
20200921,998
20200922,1005
20200923,1006
20200924,1014
20200925,1020
20200926,1029
20200927,1038
20200928,1038
20200929,1046
20200930,1049
20201001,1063
20201002,1065
20201003,1071
20201004,1073
20201005,1073
20201006,1074
20201007,1076
20201008,1082
20201009,1091
20201010,1110
20201012,1121
