20200401,5
20200402,7
20200403,10
20200404,11
20200405,11
20200406,11
20200407,14
20200408,14
20200409,21
20200410,24
20200411,25
20200412,26
20200413,28
20200414,35
20200415,36
20200416,47
20200417,48
20200418,51
20200419,57
20200420,60
20200421,64
20200422,67
20200423,74
20200424,78
20200425,85
20200426,86
20200427,87
20200428,93
20200429,95
20200430,95
20200501,113
20200502,116
20200503,116
20200504,116
20200505,121
20200506,121
20200507,121
20200508,125
20200509,127
20200510,128
20200511,142
20200512,143
20200513,146
20200514,146
20200515,146
20200516,146
20200517,146
20200518,147
20200519,147
