20200401,7
20200402,7
20200403,7
20200404,9
20200405,10
20200406,10
20200407,11
20200408,13
20200409,16
20200410,17
20200411,19
20200412,20
20200413,23
20200414,30
20200415,30
20200416,34
20200417,35
20200418,44
20200419,45
20200420,47
20200421,51
20200422,53
20200423,55
20200424,60
20200425,61
20200426,61
20200427,61
20200428,68
20200429,68
20200430,68
20200501,74
20200502,74
20200503,75
20200504,75
20200505,76
20200506,76
20200507,80
20200508,83
20200509,86
20200510,86
20200511,86
20200512,86
20200513,88
20200514,96
20200515,97
20200516,97
20200517,97
20200518,97
20200519,97
20200520,97
20200521,97
20200522,97
20200523,97
20200524,98
20200525,98
20200526,99
20200527,99
20200528,99
20200529,100
20200530,100
20200531,100
20200601,100
20200602,100
20200603,100
20200604,100
20200605,100
20200606,100
20200607,100
20200608,100
20200609,100
20200610,100
20200611,100
20200612,100
20200613,100
20200614,100
20200615,100
20200616,100
20200617,101
20200618,101
20200619,101
20200620,101
20200621,101
20200622,101
20200623,101
20200624,103
20200625,104
20200626,106
20200627,106
20200628,107
20200629,107
20200630,107
20200701,110
20200702,112
20200703,120
20200704,123
20200705,128
20200706,129
20200707,130
20200708,130
20200709,136
20200710,142
20200711,146
20200712,152
20200713,152
20200714,153
20200715,160
20200716,165
20200717,165
20200718,169
20200719,177
20200720,178
20200721,179
20200722,191
20200723,202
20200724,210
20200725,220
20200726,225
20200727,228
20200728,235
20200729,244
20200730,253
