20200401,19
20200402,23
20200403,25
20200404,27
20200405,29
20200406,31
20200407,32
20200408,35
20200409,40
20200410,42
20200411,46
20200412,47
20200413,47
20200414,49
20200415,49
20200416,53
20200417,53
20200418,55
20200419,59
20200420,59
20200421,59
20200422,59
20200423,60
20200424,64
20200425,65
20200426,65
20200427,65
20200428,66
20200429,66
20200430,66
20200501,74
20200502,75
20200503,75
20200504,75
20200505,76
20200506,76
20200507,76
20200508,77
20200509,77
20200510,78
20200511,172
20200512,172
20200513,172
20200514,172
20200515,172
20200516,172
20200517,172
20200518,172
20200519,172
20200520,172
20200521,171
20200522,171
20200523,171
20200524,171
20200525,172
20200526,172
20200527,172
20200528,172
20200529,173
20200530,174
20200531,174
20200601,174
20200602,175
20200603,175
20200604,175
20200605,175
20200606,175
20200607,175
20200608,175
20200609,175
20200610,175
20200611,175
20200612,175
20200613,175
20200614,175
20200615,175
20200616,175
20200617,175
20200618,175
20200619,175
20200620,176
20200621,177
20200622,178
20200623,178
20200624,178
20200625,179
20200626,179
20200627,180
20200628,182
20200629,182
20200630,183
20200701,184
20200702,185
20200703,187
20200704,190
20200705,193
20200706,193
20200707,193
20200708,195
20200709,197
20200710,203
20200711,208
20200712,212
20200713,213
20200714,217
20200715,218
20200716,221
20200717,222
20200718,229
20200719,231
20200720,232
20200721,235
20200722,238
20200723,250
20200724,252
20200725,260
20200726,266
20200727,267
20200728,275
20200729,282
20200730,285
20200731,291
20200801,297
20200802,298
20200803,302
20200804,302
20200805,310
20200806,323
20200807,333
20200808,345
20200809,350
20200810,351
20200811,357
20200812,358
20200813,371
20200814,374
20200815,386
20200816,393
20200817,394
20200818,395
20200819,408
20200820,418
20200821,423
20200822,427
20200823,431
20200824,431
20200825,432
20200826,439
20200827,446
20200828,450
20200829,453
20200830,463
20200831,463
20200901,468
20200902,474
20200903,480
20200904,481
20200905,487
20200906,494
20200907,494
20200908,499
20200909,510
20200910,523
20200911,526
20200912,533
20200913,538
20200914,538
20200915,543
20200916,548
20200917,551
20200918,559
20200919,563
20200920,568
20200921,568
20200922,572
20200923,573
20200924,576
20200925,582
20200926,586
