20200401,16
20200402,18
20200403,19
20200404,28
20200405,37
20200406,44
20200407,45
20200408,51
20200409,52
20200410,58
20200411,65
20200412,66
20200413,67
20200414,71
20200415,77
20200416,79
20200417,79
20200418,90
20200419,96
20200420,97
20200421,100
20200422,109
20200423,120
20200424,138
20200425,140
20200426,140
20200427,140
20200428,142
20200429,146
20200430,148
20200501,153
20200502,177
20200503,191
20200504,197
20200505,197
20200506,197
20200507,197
20200508,200
20200509,202
20200510,202
20200511,235
20200512,238
20200513,238
20200514,239
20200515,239
20200516,239
20200517,240
20200518,240
20200519,241
20200520,241
20200521,245
20200522,245
20200523,245
20200524,245
20200525,245
20200526,245
20200527,246
20200528,246
20200529,246
20200530,246
20200531,246
20200601,246
20200602,246
20200603,246
20200604,246
20200605,246
20200606,247
20200607,247
20200608,247
20200609,249
20200610,249
20200611,249
20200612,249
20200613,249
20200614,249
20200615,251
20200616,253
20200617,253
20200618,253
20200619,254
20200620,255
20200621,255
20200622,255
20200623,257
20200624,259
20200625,259
20200626,260
20200627,263
20200628,263
20200629,263
20200630,265
20200701,268
20200702,269
20200703,270
20200704,271
20200705,275
20200706,277
20200707,281
20200708,284
20200709,289
20200710,291
20200711,294
20200712,299
20200713,302
20200714,306
20200715,307
20200716,317
20200717,322
20200718,327
20200719,332
20200720,333
20200721,340
20200722,346
20200723,357
20200724,361
20200725,367
20200726,371
20200727,375
20200728,381
20200729,389
20200730,402
20200731,413
20200801,429
20200802,450
20200803,459
20200804,473
20200805,484
20200806,489
20200807,497
20200808,500
20200809,520
20200810,525
20200811,530
20200812,539
20200813,546
20200814,564
20200815,583
20200816,601
20200817,619
20200818,637
20200819,651
20200820,662
20200821,675
