20200401,54
20200402,67
20200403,79
20200404,93
20200405,104
20200406,113
20200407,118
20200408,124
20200409,147
20200410,173
20200411,191
20200412,195
20200413,205
20200414,234
20200415,242
20200416,247
20200417,259
20200418,277
20200419,293
20200420,305
20200421,314
20200422,317
20200423,326
20200424,338
20200425,349
20200426,358
20200427,366
20200428,377
20200429,379
20200430,384
20200501,393
20200502,401
20200503,406
20200504,415
20200505,414
20200506,415
20200507,417
20200508,424
20200509,425
20200510,430
20200511,450
20200512,451
20200513,451
20200514,453
20200515,454
20200516,455
20200517,455
20200518,456
20200519,457
20200520,458
20200521,458
20200522,458
20200523,459
20200524,459
20200525,459
20200526,460
20200527,462
20200528,462
20200529,462
20200530,462
20200531,463
20200601,466
20200602,467
20200603,469
20200604,476
20200605,478
20200606,481
20200607,487
20200608,487
20200609,487
20200610,491
20200611,492
20200612,493
20200613,495
20200614,502
20200615,503
20200616,503
20200617,506
20200618,510
20200619,513
20200620,514
20200621,517
20200622,518
20200623,518
20200624,522
20200625,525
20200626,529
20200627,529
20200628,530
20200629,531
20200630,532
20200701,533
20200702,539
20200703,544
20200704,550
20200705,555
20200706,558
20200707,562
20200708,576
20200709,589
20200710,596
20200711,614
20200712,629
20200713,638
20200714,646
20200715,669
20200716,681
20200717,699
20200718,717
20200719,737
20200720,747
20200721,756
20200722,775
20200723,796
20200724,814
20200725,831
20200726,858
20200727,868
20200728,882
20200729,921
20200730,971
20200731,997
20200801,1038
20200802,1044
20200803,1099
20200804,1118
20200805,1167
20200806,1211
20200807,1261
20200808,1305
20200809,1340
20200810,1355
20200811,1366
20200812,1386
20200813,1401
20200814,1450
20200815,1470
20200816,1496
20200817,1504
20200818,1516
20200819,1527
20200820,1542
20200821,1560
20200822,1565
20200823,1570
20200824,1571
20200825,1591
20200826,1633
20200827,1656
20200828,1672
20200829,1694
20200830,1699
20200831,1703
20200901,1741
20200902,1762
20200903,1781
20200904,1788
20200905,1812
20200906,1813
20200907,1813
20200908,1842
20200909,1853
20200910,1874
20200911,1895
20200912,1911
20200913,1914
20200914,1916
20200915,1949
20200916,1958
20200917,1973
20200918,1989
20200919,2012
20200920,2017
20200921,2020
20200922,2040
20200923,2041
20200924,2054
20200925,2073
20200926,2094
20200927,2098
20200928,2104
20200929,2135
20200930,2148
20201001,2162
20201002,2178
20201003,2191
20201004,2194
20201005,2196
20201006,2227
20201007,2238
20201008,2250
20201009,2270
20201010,2309
20201012,2312
20201013,2337
20201014,2353
20201015,2388
20201016,2405
20201017,2425
20201018,2425
20201019,2428
20201020,2452
20201021,2466
20201022,2483
20201023,2504
20201024,2528
20201025,2526
20201026,2527
20201027,2563
20201028,2567
20201029,2588
20201030,2598
20201031,2612
