20200401,4
20200402,4
20200403,4
20200404,4
20200405,4
20200406,5
20200407,5
20200408,5
20200409,5
20200410,6
20200411,7
20200412,7
20200413,7
20200414,8
20200415,10
20200416,10
20200417,12
20200418,13
20200419,14
20200420,14
20200421,14
20200422,14
20200423,14
20200424,14
20200425,15
20200426,15
20200427,15
20200428,15
20200429,16
20200430,16
20200501,16
20200502,16
20200503,16
20200504,17
20200505,18
20200506,18
20200507,18
20200508,18
20200509,18
20200510,18
20200511,18
20200512,18
20200513,17
20200514,17
20200515,17
20200516,17
20200517,17
20200518,17
20200519,17
20200520,17
20200521,17
20200522,17
20200523,17
20200524,17
20200525,17
20200526,17
20200527,17
20200528,17
20200529,17
20200530,17
20200531,17
20200601,18
20200602,18
20200603,18
20200604,18
20200605,18
20200606,18
20200607,18
20200608,18
20200609,18
20200610,18
20200611,18
20200612,18
20200613,18
20200614,18
20200615,19
20200616,19
20200617,20
20200618,21
20200619,22
20200620,22
20200621,22
20200622,22
20200623,22
20200624,22
20200625,22
20200626,22
20200627,22
20200628,22
20200629,22
20200630,24
20200701,24
20200702,25
20200703,26
20200704,26
20200705,26
20200706,26
20200707,27
20200708,28
20200709,28
20200710,31
20200711,33
20200712,33
20200713,34
20200714,34
20200715,36
20200716,37
20200717,39
20200718,39
20200719,39
20200720,39
20200721,41
20200722,41
20200723,43
20200724,43
20200725,46
20200726,46
20200727,46
20200728,47
20200729,49
20200730,51
20200731,51
20200801,53
20200802,56
20200803,57
20200804,59
20200805,60
20200806,61
20200807,66
20200808,68
20200809,72
20200810,73
20200811,76
20200812,83
20200813,84
20200814,87
20200815,89
20200816,93
20200817,96
