20200401,19
20200402,19
20200403,20
20200404,21
20200405,25
20200406,28
20200407,29
20200408,31
20200409,31
20200410,33
20200411,35
20200412,36
20200413,39
20200414,51
20200415,53
20200416,56
20200417,58
20200418,65
20200419,67
20200420,68
20200421,70
20200422,73
20200423,74
20200424,79
20200425,79
20200426,80
20200427,84
20200428,87
20200429,87
20200430,87
20200501,88
20200502,89
20200503,89
20200504,90
20200505,93
20200506,93
20200507,93
20200508,93
20200509,93
20200510,93
20200511,97
20200512,110
20200513,110
20200514,110
20200515,110
20200516,111
20200517,111
20200518,112
20200519,112
20200520,112
20200521,111
20200522,111
20200523,111
20200524,112
20200525,112
20200526,112
20200527,112
20200528,112
20200529,112
20200530,112
20200531,112
20200601,112
20200602,114
20200603,114
20200604,114
20200605,114
20200606,114
20200607,114
20200608,114
20200609,114
20200610,114
20200611,114
20200612,114
20200613,115
20200614,115
20200615,115
20200616,115
20200617,115
20200618,116
20200619,117
20200620,117
20200621,117
20200622,121
20200623,121
20200624,121
20200625,123
20200626,124
20200627,124
20200628,124
20200629,125
20200630,125
20200701,125
20200702,127
20200703,127
20200704,129
20200705,131
20200706,133
20200707,135
20200708,135
20200709,136
20200710,137
20200711,143
20200712,145
20200713,147
20200714,148
20200715,149
20200716,152
20200717,156
20200718,159
20200719,162
20200720,164
20200721,167
20200722,171
20200723,173
20200724,180
20200725,182
20200726,185
20200727,193
20200728,202
20200729,203
20200730,215
20200731,230
20200801,238
20200802,241
20200803,247
20200804,252
20200805,255
20200806,259
20200807,277
20200808,288
20200809,293
20200810,299
20200811,303
20200812,304
20200813,308
20200814,318
20200815,327
20200816,334
20200817,338
20200818,342
20200819,344
20200820,350
20200821,360
20200822,364
20200823,368
20200824,371
20200825,373
20200826,375
20200827,377
20200828,383
20200829,385
20200830,389
20200831,389
20200901,394
20200902,395
20200903,398
20200904,401
20200905,402
20200906,408
20200907,410
20200908,412
20200909,413
20200910,416
20200911,417
20200912,420
20200913,422
20200914,427
20200915,433
20200916,435
20200917,440
20200918,445
20200919,454
20200920,457
20200921,459
20200922,463
20200923,463
20200924,466
20200925,467
20200926,472
20200927,477
20200928,480
